worker_id,platform,city_tier,avg_monthly_income,income_stability,income_velocity,working_hours,order_completion,platform_rating,fuel_ratio,expense_ratio,savings_ratio,gig_tenure_months,failed_autopays,credit_score,recommended_loan,risk_category,default_probability
GIG-14563,Zepto,Tier 2,30728.82,0.777,1.69,49,0.821,3.5,0.412,0.602,0.02,31,0,650,73000,Moderate Risk,0.1031
GIG-14564,Zomato,Tier 1,21486.8,0.459,15.41,50,0.925,4.52,0.122,0.581,0.16,16,0,620,49000,High Risk,0.3011
GIG-14565,Zepto,Tier 1,23534.27,0.484,-2.29,43,0.87,4.88,0.4,0.314,0.187,45,0,638,55000,High Risk,0.2047
GIG-14566,Zepto,Tier 3,21346.37,0.339,18.43,51,0.908,4.07,0.303,0.6,0.02,6,0,595,47000,High Risk,0.276
GIG-14567,Urban Company,Tier 1,40498.43,0.803,-0.76,32,0.796,4.33,0.314,0.628,0.02,37,0,691,103000,Moderate Risk,0.0659
GIG-14568,Blinkit,Tier 1,33774.06,0.891,9.89,37,0.921,3.7,0.138,0.487,0.305,41,0,711,88000,Moderate Risk,0.1148
GIG-14569,Blinkit,Tier 2,22393.04,0.248,1.65,42,0.897,4.3,0.31,0.687,0.02,54,0,581,48000,High Risk,0.2708
GIG-14570,Ola,Tier 1,16225.65,0.036,20.19,52,0.838,4.85,0.131,0.538,0.2,24,1,537,32000,Very High Risk,0.3719
GIG-14571,Zepto,Tier 2,12423.73,0.282,2.58,50,0.827,3.87,0.325,0.59,0.02,53,0,526,24000,Very High Risk,0.6719
GIG-14572,Zomato,Tier 1,13232.93,0.431,3.77,30,0.971,3.67,0.416,0.357,0.163,38,1,537,26000,Very High Risk,0.6716
GIG-14573,Zepto,Tier 3,20835.11,0.384,-7.81,56,0.794,3.87,0.186,0.308,0.358,46,0,602,46000,High Risk,0.3445
GIG-14574,Urban Company,Tier 3,38044.35,0.843,-12.0,44,0.794,4.16,0.15,0.662,0.055,32,0,644,90000,Moderate Risk,0.0972
GIG-14575,Zepto,Tier 3,11602.53,0.24,1.68,45,0.831,4.49,0.4,0.657,0.02,49,2,460,20000,Very High Risk,0.4676
GIG-14576,Urban Company,Tier 1,13096.53,0.484,10.61,57,0.791,4.48,0.344,0.352,0.192,27,0,589,28000,High Risk,0.2979
GIG-14577,Porter,Tier 3,26961.9,0.224,3.64,45,0.82,3.53,0.353,0.411,0.173,18,0,561,55000,High Risk,0.3383
GIG-14578,Uber,Tier 1,43592.53,0.863,10.2,38,0.798,4.52,0.26,0.391,0.251,20,1,698,112000,Moderate Risk,0.1027
GIG-14579,Urban Company,Tier 1,25540.66,0.074,25.89,53,0.791,4.58,0.416,0.472,0.02,18,0,596,56000,High Risk,0.1655
GIG-14580,Urban Company,Tier 2,33450.46,0.725,3.11,75,0.986,3.94,0.297,0.503,0.096,39,0,658,81000,Moderate Risk,0.1275
GIG-14581,Zepto,Tier 1,28128.09,0.368,4.07,72,0.868,4.22,0.162,0.688,0.043,42,0,616,64000,High Risk,0.2093
GIG-14582,Urban Company,Tier 2,30901.76,0.937,-1.32,46,0.989,4.35,0.387,0.501,0.02,20,0,652,74000,Moderate Risk,0.137
GIG-14583,Urban Company,Tier 3,24898.01,0.25,7.33,46,0.873,4.17,0.121,0.448,0.286,54,0,638,58000,High Risk,0.3339
GIG-14584,Zomato,Tier 1,27662.75,0.08,11.7,43,0.918,4.62,0.202,0.462,0.251,22,0,602,61000,High Risk,0.2653
GIG-14585,Blinkit,Tier 2,18293.07,0.428,-4.68,46,0.819,4.72,0.353,0.334,0.258,57,0,620,42000,High Risk,0.3191
GIG-14586,Uber,Tier 2,28428.03,0.043,10.29,31,0.908,4.31,0.207,0.478,0.191,32,0,583,61000,High Risk,0.2463
GIG-14587,Zomato,Tier 2,35167.91,0.878,2.48,51,0.938,4.82,0.373,0.484,0.04,3,0,689,89000,Moderate Risk,0.1177
GIG-14588,Porter,Tier 1,18599.31,0.359,24.23,49,0.788,3.95,0.337,0.324,0.215,25,0,636,43000,High Risk,0.3066
GIG-14589,Porter,Tier 3,31292.49,0.967,0.75,31,0.908,4.4,0.215,0.547,0.176,57,0,707,81000,Moderate Risk,0.1317
GIG-14590,Ola,Tier 2,40639.27,0.91,-5.23,37,0.825,4.44,0.36,0.377,0.143,6,1,663,99000,Moderate Risk,0.0694
GIG-14591,Swiggy,Tier 2,37194.89,0.574,-3.6,38,0.896,4.06,0.419,0.537,0.02,60,0,632,86000,High Risk,0.3484
GIG-14592,Blinkit,Tier 1,29497.43,0.28,27.49,46,0.968,4.66,0.379,0.564,0.02,31,0,640,69000,Moderate Risk,0.1268
GIG-14593,Uber,Tier 2,46178.98,0.593,18.1,51,0.877,3.59,0.312,0.384,0.168,52,0,705,119000,Moderate Risk,0.1213
GIG-14594,Urban Company,Tier 2,35010.45,0.433,-0.98,39,0.828,3.96,0.176,0.448,0.257,58,2,540,69000,Very High Risk,0.4316
GIG-14595,Porter,Tier 1,24602.51,0.198,0.38,29,0.968,4.33,0.237,0.402,0.268,17,1,521,47000,Very High Risk,0.6881
GIG-14596,Uber,Tier 1,18008.86,0.349,-2.78,25,0.84,4.64,0.319,0.698,0.02,58,1,543,36000,Very High Risk,0.4629
GIG-14597,Zomato,Tier 1,39053.63,0.66,13.09,51,0.855,3.63,0.238,0.573,0.13,10,1,665,95000,Moderate Risk,0.065
GIG-14598,Zomato,Tier 1,18229.02,0.29,-6.85,20,0.87,4.9,0.225,0.697,0.02,46,1,508,34000,Very High Risk,0.4786
GIG-14599,Porter,Tier 3,33822.39,0.657,23.19,43,0.825,3.69,0.199,0.514,0.142,23,2,596,74000,High Risk,0.2043
GIG-14600,Zomato,Tier 3,31319.69,0.755,14.88,30,0.94,3.58,0.229,0.648,0.023,48,0,668,77000,Moderate Risk,0.0766
GIG-14601,Ola,Tier 1,25409.19,0.185,17.73,27,0.851,4.35,0.39,0.659,0.02,48,0,576,54000,High Risk,0.2536
GIG-14602,Urban Company,Tier 2,22237.68,0.602,27.01,46,0.951,4.91,0.363,0.677,0.02,4,0,670,55000,Moderate Risk,0.0782
GIG-14603,Blinkit,Tier 3,23276.81,0.258,16.3,39,0.842,3.78,0.358,0.554,0.021,48,0,569,49000,High Risk,0.1916
GIG-14604,Zomato,Tier 3,31248.94,0.389,-2.09,47,0.826,4.61,0.152,0.372,0.343,18,2,572,66000,High Risk,0.1633
GIG-14605,Blinkit,Tier 1,36032.89,0.358,7.79,62,0.919,4.49,0.275,0.549,0.071,7,0,634,84000,High Risk,0.251
GIG-14606,Porter,Tier 1,33720.84,0.595,-8.2,34,0.821,3.72,0.142,0.413,0.343,35,0,666,82000,Moderate Risk,0.1377
GIG-14607,Swiggy,Tier 1,33677.76,0.944,-20.31,51,0.98,4.48,0.24,0.319,0.352,16,2,636,79000,High Risk,0.1589
GIG-14608,Blinkit,Tier 3,31951.8,0.607,0.2,26,0.922,4.78,0.345,0.545,0.025,26,1,604,71000,High Risk,0.2632
GIG-14609,Zepto,Tier 1,25555.72,0.498,11.03,33,0.949,3.89,0.332,0.419,0.14,44,1,549,51000,Very High Risk,0.3689
GIG-14610,Zepto,Tier 2,29575.49,0.273,2.75,25,0.89,3.67,0.23,0.331,0.344,12,0,624,68000,High Risk,0.2159
GIG-14611,Zomato,Tier 2,24194.62,0.493,2.22,33,0.973,4.66,0.383,0.377,0.175,41,2,552,49000,High Risk,0.2308
GIG-14612,Blinkit,Tier 2,41821.83,0.837,-1.26,40,0.786,3.57,0.273,0.583,0.02,29,0,670,103000,Moderate Risk,0.1159
GIG-14613,Blinkit,Tier 2,19191.91,0.838,-5.74,44,0.808,3.97,0.154,0.314,0.446,21,0,659,46000,Moderate Risk,0.0722
GIG-14614,Zomato,Tier 1,37845.48,0.849,-2.58,38,0.967,4.51,0.199,0.318,0.383,26,0,742,103000,Low Risk,0.0207
GIG-14615,Zomato,Tier 2,39074.87,0.604,17.97,34,0.892,3.61,0.26,0.592,0.054,12,0,667,96000,Moderate Risk,0.1274
GIG-14616,Zomato,Tier 1,20975.51,0.652,-0.55,58,0.903,3.65,0.225,0.408,0.302,41,1,585,45000,High Risk,0.2257
GIG-14617,Ola,Tier 2,35309.17,0.641,-1.76,53,0.883,4.0,0.338,0.353,0.168,35,2,567,73000,High Risk,0.2659
GIG-14618,Blinkit,Tier 1,26683.08,0.274,-0.46,63,0.986,3.82,0.181,0.347,0.328,27,0,616,60000,High Risk,0.3348
GIG-14619,Zomato,Tier 3,20260.99,0.193,-22.58,35,0.906,3.77,0.262,0.4,0.268,49,1,475,35000,Very High Risk,0.6004
GIG-14620,Uber,Tier 2,23896.41,0.117,-1.04,42,0.923,3.9,0.392,0.377,0.157,51,1,501,44000,Very High Risk,0.5546
GIG-14621,Swiggy,Tier 1,28974.76,0.244,6.76,62,0.928,3.76,0.384,0.393,0.154,17,0,585,62000,High Risk,0.3469
GIG-14622,Zepto,Tier 3,37720.58,0.665,2.58,54,0.955,4.47,0.195,0.513,0.179,49,1,651,90000,Moderate Risk,0.0728
GIG-14623,Swiggy,Tier 3,11759.67,0.384,-1.03,63,0.968,3.86,0.219,0.423,0.242,54,0,532,23000,Very High Risk,0.5203
GIG-14624,Zomato,Tier 3,26410.93,0.575,2.89,47,0.862,4.17,0.329,0.386,0.231,33,0,632,61000,High Risk,0.3289
GIG-14625,Porter,Tier 2,45447.28,0.847,-22.88,40,0.788,3.75,0.339,0.56,0.02,20,0,638,106000,High Risk,0.3159
GIG-14626,Ola,Tier 3,31594.36,0.867,-3.2,42,0.953,4.82,0.372,0.347,0.14,21,0,661,77000,Moderate Risk,0.1095
GIG-14627,Ola,Tier 2,29050.45,0.258,19.9,31,0.921,3.76,0.259,0.306,0.326,18,1,572,61000,High Risk,0.1908
GIG-14628,Blinkit,Tier 1,21905.71,0.186,7.46,59,0.918,4.83,0.253,0.471,0.223,32,0,604,49000,High Risk,0.2885
GIG-14629,Blinkit,Tier 3,44688.26,0.883,14.12,50,0.901,4.74,0.29,0.57,0.033,10,0,738,121000,Moderate Risk,0.1191
GIG-14630,Ola,Tier 2,34597.87,0.569,13.7,41,0.945,4.19,0.303,0.696,0.02,49,0,658,83000,Moderate Risk,0.0811
GIG-14631,Zepto,Tier 2,27560.0,0.339,-7.96,53,0.971,4.02,0.382,0.534,0.02,8,1,521,53000,Very High Risk,0.6285
GIG-14632,Blinkit,Tier 3,36088.83,0.727,10.1,50,0.782,4.95,0.177,0.646,0.034,35,0,703,93000,Moderate Risk,0.1331
GIG-14633,Swiggy,Tier 2,32174.94,0.533,-3.12,47,0.809,3.87,0.199,0.438,0.246,44,1,607,72000,High Risk,0.2687
GIG-14634,Porter,Tier 3,21521.67,0.332,5.39,33,0.833,4.95,0.227,0.623,0.093,17,0,593,47000,High Risk,0.2872
GIG-14635,Porter,Tier 2,36213.51,0.616,10.75,46,0.836,4.67,0.215,0.398,0.32,17,0,732,97000,Moderate Risk,0.0794
GIG-14636,Uber,Tier 3,39638.44,0.496,0.25,44,0.848,4.87,0.16,0.443,0.311,18,0,695,101000,Moderate Risk,0.1279
GIG-14637,Zepto,Tier 3,30314.76,0.761,13.87,30,0.843,4.52,0.175,0.336,0.386,40,0,731,81000,Moderate Risk,0.1087
GIG-14638,Uber,Tier 3,33862.53,0.767,-4.81,35,0.793,4.51,0.303,0.324,0.226,19,0,690,86000,Moderate Risk,0.0909
GIG-14639,Urban Company,Tier 2,31284.86,0.807,-4.16,35,0.975,4.4,0.21,0.496,0.194,23,0,683,78000,Moderate Risk,0.0998
GIG-14640,Swiggy,Tier 1,11617.54,0.431,11.19,44,0.985,3.59,0.356,0.35,0.162,29,0,573,24000,High Risk,0.295
GIG-14641,Zepto,Tier 3,20460.94,0.163,-6.6,51,0.795,3.56,0.293,0.595,0.04,12,0,523,39000,Very High Risk,0.6568
GIG-14642,Porter,Tier 3,21850.59,0.367,-4.69,51,0.988,3.73,0.318,0.433,0.1,59,0,543,44000,Very High Risk,0.5134
GIG-14643,Ola,Tier 1,28592.99,0.647,8.53,57,0.908,4.34,0.344,0.397,0.136,59,0,666,70000,Moderate Risk,0.1139
GIG-14644,Porter,Tier 1,22594.36,0.388,10.54,42,0.826,3.79,0.242,0.526,0.143,13,2,538,45000,Very High Risk,0.3613
GIG-14645,Swiggy,Tier 2,39932.93,0.455,-6.33,51,0.832,4.66,0.38,0.491,0.074,19,0,617,90000,High Risk,0.2434
GIG-14646,Porter,Tier 3,25785.86,0.336,21.3,62,0.931,4.16,0.161,0.463,0.31,9,2,563,53000,High Risk,0.34
GIG-14647,Uber,Tier 1,24343.88,0.424,10.82,49,0.967,4.41,0.307,0.451,0.121,56,0,614,55000,High Risk,0.2991
GIG-14648,Zepto,Tier 1,31295.78,0.721,2.8,49,0.973,3.87,0.296,0.41,0.167,47,0,650,75000,Moderate Risk,0.0942
GIG-14649,Uber,Tier 1,39281.59,0.769,7.3,38,0.873,4.22,0.154,0.471,0.305,11,1,677,98000,Moderate Risk,0.1007
GIG-14650,Zepto,Tier 2,26902.13,0.667,-3.64,35,0.79,4.93,0.386,0.417,0.095,25,0,628,62000,High Risk,0.1675
GIG-14651,Uber,Tier 2,19965.8,0.375,-3.07,59,0.9,4.19,0.138,0.305,0.473,47,1,597,44000,High Risk,0.2795
GIG-14652,Ola,Tier 3,31011.34,0.572,-1.64,51,0.859,3.59,0.378,0.628,0.02,21,0,588,67000,High Risk,0.2525
GIG-14653,Swiggy,Tier 2,25557.75,0.283,11.58,38,0.865,4.79,0.204,0.357,0.307,60,0,658,62000,Moderate Risk,0.1326
GIG-14654,Blinkit,Tier 3,37844.85,0.811,29.56,39,0.883,3.73,0.412,0.378,0.08,41,0,722,100000,Moderate Risk,0.0805
GIG-14655,Swiggy,Tier 3,37147.65,0.844,11.7,46,0.865,4.67,0.382,0.595,0.02,5,0,718,98000,Moderate Risk,0.1136
GIG-14656,Swiggy,Tier 3,24390.41,0.564,9.39,32,0.783,4.28,0.159,0.586,0.127,25,0,617,55000,High Risk,0.2593
GIG-14657,Porter,Tier 2,45072.88,0.717,7.79,44,0.827,4.17,0.161,0.396,0.32,43,3,563,93000,High Risk,0.1872
GIG-14658,Porter,Tier 3,18125.35,0.183,2.02,31,0.834,4.37,0.329,0.401,0.185,56,0,579,38000,High Risk,0.1675
GIG-14659,Zepto,Tier 2,33454.9,0.38,4.53,39,0.871,3.5,0.255,0.418,0.266,51,1,596,73000,High Risk,0.2847
GIG-14660,Porter,Tier 3,27997.81,0.47,-11.3,48,0.945,3.97,0.307,0.583,0.027,11,0,593,61000,High Risk,0.2759
GIG-14661,Uber,Tier 3,26080.43,0.214,21.66,41,0.81,4.48,0.381,0.485,0.063,52,1,534,51000,Very High Risk,0.4664
GIG-14662,Swiggy,Tier 1,22163.13,0.623,5.22,42,0.913,4.82,0.324,0.624,0.02,60,0,645,52000,Moderate Risk,0.0795
GIG-14663,Zomato,Tier 3,39201.4,0.839,-1.85,50,0.832,4.37,0.129,0.567,0.24,40,0,708,102000,Moderate Risk,0.1063
GIG-14664,Blinkit,Tier 3,25471.39,0.324,7.36,34,0.843,3.88,0.359,0.487,0.066,44,1,536,50000,Very High Risk,0.3771
GIG-14665,Porter,Tier 2,32730.68,0.819,8.94,46,0.962,3.7,0.256,0.482,0.166,23,2,613,74000,High Risk,0.3293
GIG-14666,Porter,Tier 1,15472.92,0.188,11.13,32,0.986,3.75,0.19,0.416,0.25,35,0,584,33000,High Risk,0.3346
GIG-14667,Urban Company,Tier 1,23357.49,0.207,-0.08,40,0.964,3.63,0.244,0.306,0.371,17,0,546,47000,Very High Risk,0.3609
GIG-14668,Urban Company,Tier 2,19328.41,0.484,3.3,34,0.856,4.61,0.189,0.355,0.362,24,0,636,45000,High Risk,0.2378
GIG-14669,Zomato,Tier 3,25261.62,0.446,19.42,51,0.815,4.18,0.169,0.553,0.151,36,1,589,55000,High Risk,0.3157
GIG-14670,Zepto,Tier 2,31952.29,0.863,0.22,45,0.97,4.26,0.178,0.364,0.339,23,0,738,86000,Moderate Risk,0.0787
GIG-14671,Zepto,Tier 2,11000.0,0.566,3.53,30,0.808,4.89,0.353,0.43,0.141,51,1,579,23000,High Risk,0.2985
GIG-14672,Uber,Tier 1,26266.15,0.623,-5.47,39,0.871,3.63,0.389,0.347,0.138,5,2,515,50000,Very High Risk,0.6086
GIG-14673,Ola,Tier 2,20458.91,0.255,16.09,51,0.946,3.56,0.404,0.535,0.02,36,0,588,44000,High Risk,0.1939
GIG-14674,Urban Company,Tier 3,27028.28,0.341,-8.42,32,0.933,3.63,0.131,0.578,0.215,59,0,605,60000,High Risk,0.1809
GIG-14675,Blinkit,Tier 1,15690.89,0.423,3.28,50,0.947,4.23,0.201,0.599,0.126,25,0,575,33000,High Risk,0.2112
GIG-14676,Urban Company,Tier 1,36063.48,0.46,-9.81,25,0.956,3.52,0.331,0.382,0.149,10,0,626,83000,High Risk,0.2945
GIG-14677,Urban Company,Tier 2,20342.19,0.077,4.39,50,0.844,4.77,0.217,0.699,0.02,34,0,558,42000,High Risk,0.181
GIG-14678,Porter,Tier 1,19442.72,0.258,10.09,56,0.937,3.86,0.191,0.452,0.305,59,1,547,39000,Very High Risk,0.6566
GIG-14679,Uber,Tier 2,26529.49,0.362,13.67,34,0.855,3.55,0.134,0.546,0.241,19,0,602,59000,High Risk,0.1647
GIG-14680,Swiggy,Tier 1,31264.16,0.862,11.31,45,0.812,4.5,0.331,0.321,0.27,45,2,659,76000,Moderate Risk,0.1378
GIG-14681,Urban Company,Tier 1,32594.36,0.623,4.87,52,0.931,4.43,0.286,0.43,0.144,9,0,671,80000,Moderate Risk,0.1037
GIG-14682,Ola,Tier 3,21627.8,0.553,-8.41,40,0.899,4.22,0.42,0.655,0.02,56,0,558,44000,High Risk,0.2234
GIG-14683,Uber,Tier 1,17551.9,0.243,15.85,42,0.781,4.42,0.356,0.454,0.052,41,0,557,36000,High Risk,0.284
GIG-14684,Zomato,Tier 3,31547.56,0.674,16.02,51,0.914,3.9,0.367,0.665,0.02,37,0,634,73000,High Risk,0.2946
GIG-14685,Ola,Tier 1,18942.83,0.158,-6.47,56,0.784,4.0,0.37,0.399,0.118,34,0,566,39000,High Risk,0.241
GIG-14686,Zomato,Tier 2,37019.11,0.837,7.9,49,0.84,4.3,0.409,0.398,0.048,16,0,694,94000,Moderate Risk,0.0867
GIG-14687,Urban Company,Tier 3,28235.71,0.405,7.8,37,0.827,3.51,0.18,0.628,0.048,30,0,593,61000,High Risk,0.1889
GIG-14688,Porter,Tier 3,13472.64,0.34,19.19,46,0.973,3.7,0.37,0.326,0.23,11,0,589,29000,High Risk,0.2474
GIG-14689,Porter,Tier 2,13450.88,0.076,22.04,49,0.88,4.81,0.265,0.439,0.221,10,0,591,29000,High Risk,0.2049
GIG-14690,Swiggy,Tier 2,11000.0,0.613,5.21,55,0.85,4.65,0.154,0.49,0.251,59,1,605,24000,High Risk,0.2895
GIG-14691,Zepto,Tier 2,25093.87,0.203,24.78,47,0.816,4.71,0.347,0.656,0.02,19,1,565,52000,High Risk,0.3406
GIG-14692,Swiggy,Tier 1,24656.38,0.31,-2.18,48,0.851,4.61,0.345,0.368,0.19,20,1,553,50000,High Risk,0.2776
GIG-14693,Swiggy,Tier 2,30910.81,0.981,-12.86,45,0.856,4.94,0.122,0.421,0.349,54,0,708,80000,Moderate Risk,0.1111
GIG-14694,Swiggy,Tier 3,36360.87,0.639,10.73,32,0.916,4.69,0.272,0.45,0.176,53,0,686,91000,Moderate Risk,0.1277
GIG-14695,Ola,Tier 3,32352.26,0.903,7.68,58,0.91,4.55,0.327,0.591,0.02,7,0,696,83000,Moderate Risk,0.0607
GIG-14696,Blinkit,Tier 1,36756.86,0.687,5.18,40,0.96,4.97,0.216,0.315,0.399,35,1,701,94000,Moderate Risk,0.0955
GIG-14697,Blinkit,Tier 2,27114.45,0.498,4.39,51,0.947,3.59,0.264,0.535,0.14,32,0,605,60000,High Risk,0.1757
GIG-14698,Swiggy,Tier 3,32651.17,0.848,-1.62,42,0.787,4.37,0.331,0.451,0.115,47,0,699,84000,Moderate Risk,0.1175
GIG-14699,Blinkit,Tier 1,21554.36,0.503,12.99,44,0.824,4.41,0.215,0.666,0.052,30,0,652,52000,Moderate Risk,0.0726
GIG-14700,Swiggy,Tier 3,20923.86,0.251,4.96,45,0.795,3.53,0.3,0.546,0.052,53,0,537,41000,Very High Risk,0.5996
GIG-14701,Blinkit,Tier 1,16869.28,0.881,-4.78,48,0.931,4.66,0.357,0.408,0.089,56,0,630,39000,High Risk,0.227
GIG-14702,Zomato,Tier 3,25975.74,0.495,-1.57,39,0.853,4.45,0.293,0.572,0.02,43,0,582,55000,High Risk,0.2673
GIG-14703,Zomato,Tier 1,23373.62,0.764,8.65,56,0.963,4.88,0.272,0.616,0.02,11,0,647,55000,Moderate Risk,0.0922
GIG-14704,Zepto,Tier 1,20090.49,0.764,4.22,41,0.979,4.51,0.345,0.678,0.02,46,0,620,46000,High Risk,0.3033
GIG-14705,Ola,Tier 2,24118.0,0.397,6.29,33,0.89,4.55,0.42,0.559,0.02,33,2,533,47000,Very High Risk,0.4816
GIG-14706,Uber,Tier 2,35459.71,0.638,-0.93,26,0.795,4.64,0.147,0.409,0.317,55,0,698,91000,Moderate Risk,0.1254
GIG-14707,Uber,Tier 3,38088.34,0.714,-3.72,51,0.819,4.4,0.346,0.656,0.02,34,0,661,92000,Moderate Risk,0.1254
GIG-14708,Urban Company,Tier 1,31765.54,0.63,-5.43,34,0.79,3.91,0.366,0.407,0.107,15,0,622,72000,High Risk,0.2539
GIG-14709,Swiggy,Tier 3,32338.31,0.802,-9.92,31,0.989,3.51,0.255,0.365,0.262,57,0,665,79000,Moderate Risk,0.1246
GIG-14710,Ola,Tier 1,17418.55,0.507,22.01,38,0.84,4.67,0.306,0.695,0.02,30,0,619,40000,High Risk,0.1883
GIG-14711,Swiggy,Tier 2,42165.91,0.859,-2.26,75,0.908,4.39,0.322,0.392,0.163,38,0,715,111000,Moderate Risk,0.095
GIG-14712,Ola,Tier 3,28150.52,0.627,-21.52,38,0.861,4.49,0.402,0.64,0.02,14,1,551,57000,High Risk,0.2765
GIG-14713,Zomato,Tier 2,19968.27,0.426,-11.35,36,0.838,3.58,0.417,0.676,0.02,47,0,576,42000,High Risk,0.2091
GIG-14714,Urban Company,Tier 3,32800.18,0.743,3.66,54,0.918,4.55,0.181,0.588,0.131,27,1,642,77000,Moderate Risk,0.0773
GIG-14715,Ola,Tier 3,16240.22,0.33,14.05,46,0.883,4.18,0.244,0.641,0.047,25,1,534,32000,Very High Risk,0.6756
GIG-14716,Porter,Tier 3,24034.36,0.089,-1.78,29,0.829,4.96,0.309,0.628,0.02,45,1,514,45000,Very High Risk,0.6056
GIG-14717,Uber,Tier 2,38522.61,0.598,-9.55,49,0.795,4.1,0.315,0.464,0.071,56,1,608,86000,High Risk,0.1874
GIG-14718,Ola,Tier 2,11000.0,0.625,1.84,45,0.845,4.93,0.211,0.436,0.232,45,0,618,25000,High Risk,0.2149
GIG-14719,Porter,Tier 2,30563.06,0.595,1.99,40,0.823,3.57,0.167,0.527,0.156,53,1,606,68000,High Risk,0.253
GIG-14720,Zepto,Tier 3,19053.82,0.179,21.15,45,0.879,3.95,0.174,0.301,0.443,25,0,645,45000,Moderate Risk,0.1047
GIG-14721,Porter,Tier 2,40328.64,0.609,21.05,48,0.978,3.61,0.406,0.486,0.02,9,1,601,89000,High Risk,0.1803
GIG-14722,Ola,Tier 1,30770.86,0.708,13.02,49,0.908,3.75,0.391,0.353,0.155,59,0,653,74000,Moderate Risk,0.1296
GIG-14723,Urban Company,Tier 2,17738.4,0.565,18.73,37,0.783,3.65,0.367,0.462,0.037,31,0,621,40000,High Risk,0.1895
GIG-14724,Blinkit,Tier 1,31832.36,0.792,-5.18,30,0.872,4.55,0.318,0.609,0.02,45,0,674,79000,Moderate Risk,0.0813
GIG-14725,Zepto,Tier 1,30652.93,0.661,16.24,47,0.852,3.83,0.196,0.534,0.151,14,0,637,72000,High Risk,0.3383
GIG-14726,Porter,Tier 2,32314.8,0.758,2.8,69,0.985,4.04,0.361,0.502,0.041,45,0,674,80000,Moderate Risk,0.1199
GIG-14727,Swiggy,Tier 2,25848.33,0.82,10.2,52,0.839,4.86,0.229,0.304,0.409,47,0,732,69000,Moderate Risk,0.0766
GIG-14728,Zepto,Tier 3,26986.96,0.851,0.02,46,0.888,4.71,0.412,0.651,0.02,11,0,652,65000,Moderate Risk,0.0772
GIG-14729,Porter,Tier 2,19333.47,0.81,18.25,58,0.945,4.0,0.407,0.389,0.067,41,2,584,41000,High Risk,0.1578
GIG-14730,Zepto,Tier 3,38701.42,0.741,-10.87,45,0.865,4.45,0.133,0.389,0.38,18,0,707,100000,Moderate Risk,0.1366
GIG-14731,Zomato,Tier 2,31139.04,0.562,3.8,72,0.908,4.46,0.324,0.478,0.118,20,2,528,60000,Very High Risk,0.6411
GIG-14732,Ola,Tier 2,28033.72,0.349,27.39,35,0.835,3.55,0.369,0.532,0.02,6,0,626,64000,High Risk,0.2191
GIG-14733,Blinkit,Tier 2,15537.69,0.713,8.22,28,0.908,3.67,0.348,0.481,0.04,46,0,605,34000,High Risk,0.2265
GIG-14734,Blinkit,Tier 2,18819.91,0.209,-2.14,61,0.833,4.01,0.158,0.535,0.164,28,1,525,36000,Very High Risk,0.5487
GIG-14735,Porter,Tier 2,36730.9,0.691,-1.41,43,0.884,4.71,0.349,0.431,0.132,28,0,658,89000,Moderate Risk,0.1041
GIG-14736,Urban Company,Tier 1,27313.89,0.518,1.96,48,0.964,3.84,0.33,0.64,0.02,20,0,624,62000,High Risk,0.2851
GIG-14737,Porter,Tier 3,23294.91,0.317,8.66,46,0.934,4.17,0.331,0.526,0.086,17,0,593,51000,High Risk,0.2404
GIG-14738,Blinkit,Tier 3,25437.32,0.162,19.03,42,0.846,4.4,0.383,0.656,0.02,55,0,576,54000,High Risk,0.1989
GIG-14739,Zomato,Tier 2,29443.77,0.365,2.22,44,0.796,3.59,0.334,0.403,0.149,31,0,589,64000,High Risk,0.1782
GIG-14740,Zepto,Tier 1,22910.0,0.453,9.74,59,0.876,4.23,0.284,0.568,0.031,39,1,566,48000,High Risk,0.2734
GIG-14741,Uber,Tier 3,30838.47,0.675,13.79,34,0.797,3.97,0.364,0.309,0.262,16,0,689,78000,Moderate Risk,0.063
GIG-14742,Swiggy,Tier 3,23159.94,0.574,-5.66,19,0.797,4.37,0.354,0.327,0.228,42,0,615,52000,High Risk,0.3284
GIG-14743,Blinkit,Tier 1,45397.49,0.822,23.01,40,0.985,4.46,0.318,0.627,0.02,41,0,730,122000,Moderate Risk,0.1359
GIG-14744,Zomato,Tier 3,22303.44,0.513,14.13,67,0.831,3.75,0.139,0.63,0.11,4,0,631,52000,High Risk,0.3174
GIG-14745,Zepto,Tier 1,26554.83,0.46,-13.38,28,0.795,4.5,0.408,0.567,0.02,52,0,596,58000,High Risk,0.275
GIG-14746,Blinkit,Tier 2,40383.68,0.73,12.06,36,0.943,4.53,0.223,0.356,0.286,52,0,720,107000,Moderate Risk,0.0752
GIG-14747,Swiggy,Tier 3,25252.58,0.296,-20.06,31,0.858,4.2,0.22,0.485,0.15,6,0,537,50000,Very High Risk,0.5816
GIG-14748,Ola,Tier 2,41968.43,0.682,25.13,44,0.854,4.62,0.256,0.334,0.325,37,1,712,110000,Moderate Risk,0.1165
GIG-14749,Ola,Tier 1,21862.98,0.221,-6.67,60,0.882,3.62,0.33,0.412,0.2,56,0,567,45000,High Risk,0.2074
GIG-14750,Zepto,Tier 3,36723.44,0.905,3.75,51,0.862,4.1,0.142,0.356,0.356,17,0,710,96000,Moderate Risk,0.0605
