worker_id,platform,location,daily_earnings,weekly_earnings,monthly_earnings,working_hours,completed_orders,platform_rating,fuel_expenses,maintenance_cost,business_expenses,upi_transactions,cash_transactions,monthly_expenses,savings,average_bank_balance,loan_history,repayment_history,years_of_experience,days_active,weekend_income,festival_income,family_size,dependents,repayment_capability_score,risk_level,eligible_loan_amount,recommended_daily_repayment,default_probability
GIG-109711,Urban Company,Bengaluru,1184.9857906802133,7126.74,30644.98,53.9,556,3.91,7122.64,1299.3,8421.94,116,10,19538.39,9402.4,19258.06,2,0.8,2.9,856,3248.46,4694.66,5,3,75.5,LOW,74000.0,460.44,0.028
GIG-109712,Zomato,Ahmedabad,722.1635424530604,4905.35,21093.01,36.7,420,4.93,3826.91,1888.53,5715.44,115,27,18268.67,2102.49,7602.02,1,0.73,0.9,254,1776.33,4927.02,4,2,58.0,HIGH,25000.0,155.56,0.1904
GIG-109713,Uber,Hyderabad,1714.5559550983744,10760.58,46270.49,42.5,380,4.12,6959.84,4291.49,11251.33,96,30,33722.42,10045.09,39328.16,2,0.93,2.5,765,5373.29,7770.18,5,3,80.5,LOW,111000.0,690.67,0.0358
GIG-109714,Swiggy,Pune,646.771664149157,3913.53,16828.18,43.9,390,4.12,2494.75,1821.4,4316.15,155,28,13787.76,1804.4,5066.91,2,0.79,6.3,1460,1937.54,2577.97,6,4,54.7,HIGH,20000.0,124.44,0.212
GIG-109715,Uber,Pune,1619.30817389806,10011.83,43050.87,47.3,449,3.75,11058.83,4185.53,15244.36,142,41,34261.45,4783.99,7370.1,0,1.0,7.1,1460,4465.13,4407.64,4,2,70.9,MEDIUM,77000.0,479.11,0.0758
GIG-109716,Porter,Pune,747.9987917504127,4859.54,20896.02,41.1,414,3.89,6144.16,1375.48,7519.639999999999,138,11,17255.760000000002,2107.47,4253.81,1,0.72,3.8,1152,2037.68,4478.96,6,4,51.4,HIGH,25000.0,155.56,0.1637
GIG-109717,Zepto,Hyderabad,1451.1348012930418,8327.54,35808.42,52.5,657,4.34,6076.68,4020.82,10097.5,158,7,29502.44,3165.22,7879.68,3,0.75,4.0,1227,4520.33,9573.56,3,1,59.5,HIGH,43000.0,267.56,0.1721
GIG-109718,Uber,Hyderabad,824.109370810683,4583.15,19707.54,46.4,632,3.7,3775.8,2140.66,5916.46,72,22,15697.29,2886.17,6732.39,0,1.0,3.2,931,2492.1,5249.12,2,0,59.4,HIGH,24000.0,149.33,0.2888
GIG-109719,Blinkit,Ahmedabad,979.1409315128728,6612.06,28431.86,36.1,456,4.34,8848.22,2784.12,11632.34,139,33,21615.309999999998,5395.36,17617.86,4,0.89,6.6,1460,2793.88,4567.94,3,1,72.4,MEDIUM,51000.0,317.33,0.0644
GIG-109720,Ola,Kolkata,985.8551167801547,5795.72,24921.6,29.7,403,3.61,5101.13,2345.91,7447.04,101,25,20905.72,2109.16,6294.66,0,1.0,2.8,838,2957.28,3265.23,5,3,53.5,HIGH,30000.0,186.67,0.241
GIG-109721,Zomato,Ahmedabad,797.0254682532402,5022.71,21597.65,37.4,460,4.07,5847.82,2254.1,8101.92,134,3,17505.89,2997.22,4870.68,0,1.0,3.8,1129,2132.08,3199.98,6,5,64.3,MEDIUM,39000.0,242.67,0.0844
GIG-109722,Zomato,Pune,1586.1165160593218,9203.23,39573.89,49.2,398,3.97,10833.93,1626.81,12460.74,95,26,30939.870000000003,6080.93,20664.0,1,0.73,6.0,1460,4147.02,4612.47,4,3,69.9,MEDIUM,71000.0,441.78,0.1252
GIG-109723,Urban Company,Delhi NCR,1073.8815903337622,6953.01,29897.94,36.9,510,4.44,4118.34,1668.13,5786.47,98,14,21742.34,6051.93,11639.08,0,1.0,1.1,320,2661.19,3361.57,5,4,78.9,LOW,72000.0,448.0,0.032
GIG-109724,Urban Company,Hyderabad,1439.5828825526646,8528.71,36673.45,47.3,640,4.05,11050.81,4249.12,15299.93,86,15,34006.76,1917.28,4577.92,0,1.0,6.2,1460,3585.97,5989.14,5,4,63.4,MEDIUM,66000.0,410.67,0.0723
GIG-109725,Ola,Pune,1253.958395797853,8355.47,35928.52,35.9,495,4.35,11334.73,2909.96,14244.689999999999,90,24,29699.39,3510.77,10837.75,1,0.83,3.5,1071,3895.76,4422.34,3,1,65.4,MEDIUM,65000.0,404.44,0.1332
GIG-109726,Zomato,Bengaluru,1690.6073640107102,10745.1,46203.93,26.6,307,4.55,10729.72,4953.55,15683.27,116,30,41223.43,3437.92,8091.55,2,0.88,1.2,363,4237.71,9392.95,5,3,69.9,MEDIUM,83000.0,516.44,0.0958
GIG-109727,Zepto,Kolkata,714.4103230406577,4160.81,17891.48,49.4,395,4.63,4086.28,1307.22,5393.5,100,18,13904.78,2932.34,7835.0,0,1.0,7.7,1460,1809.78,5123.37,4,3,65.4,MEDIUM,32000.0,199.11,0.13
GIG-109728,Zepto,Hyderabad,919.6477803123859,5911.02,25417.39,45.4,378,4.69,6096.6,2109.16,8205.76,67,16,21779.11,3121.18,10551.13,1,0.83,2.2,652,2813.99,5490.22,3,1,60.4,MEDIUM,46000.0,286.22,0.0874
GIG-109729,Porter,Kolkata,1088.5061436787773,7236.5,31116.95,34.7,345,4.77,4270.02,3138.92,7408.9400000000005,116,24,20388.300000000003,6387.29,17889.62,2,0.95,1.6,451,3272.81,5043.02,3,1,79.3,LOW,75000.0,466.67,0.0199
GIG-109730,Blinkit,Delhi NCR,1118.6073757395059,6313.72,27149.0,50.7,636,4.08,4260.8,1986.36,6247.16,81,-11,19881.79,5252.96,19971.04,0,1.0,2.2,681,3036.45,3255.23,3,2,67.4,MEDIUM,49000.0,304.89,0.0613
GIG-109731,Swiggy,Mumbai,986.6711796648073,5579.11,23990.17,45.7,619,4.09,4818.77,1535.49,6354.26,72,29,17355.35,4076.47,10281.46,1,0.71,7.4,1460,2724.04,5590.28,2,0,58.6,HIGH,29000.0,180.44,0.2567
GIG-109732,Uber,Kolkata,1194.5500272288964,7963.24,34241.93,45.5,563,4.04,4949.32,3542.38,8491.7,123,33,26991.98,5071.8,14415.28,1,0.79,4.2,1240,3754.78,5690.21,4,3,66.1,MEDIUM,62000.0,385.78,0.1393
GIG-109733,Zepto,Chennai,1257.5518731285958,8229.51,35386.89,41.0,568,4.09,8355.79,2270.77,10626.560000000001,134,37,25729.78,5581.62,21622.95,0,1.0,5.1,1460,3858.43,7937.65,3,1,76.5,LOW,85000.0,528.89,0.0355
GIG-109734,Swiggy,Mumbai,1385.6273977344163,8505.25,36572.57,47.2,514,3.81,7078.33,3036.66,10114.99,108,19,26714.159999999996,5485.61,15617.92,0,1.0,4.3,1316,3775.9,7933.64,4,3,69.3,MEDIUM,66000.0,410.67,0.0803
GIG-109735,Urban Company,Pune,1085.9400195617843,6383.51,27449.09,50.6,618,4.42,4941.86,1794.25,6736.11,155,42,21274.98,5024.1,9578.31,0,1.0,3.8,1147,2829.5,7117.29,4,2,73.2,MEDIUM,49000.0,304.89,0.1039
GIG-109736,Zomato,Pune,1360.8515175753168,7569.43,32548.55,30.6,392,4.68,6792.95,2611.08,9404.029999999999,157,45,22173.71,7004.05,24285.05,2,0.93,2.3,710,3775.78,9716.62,4,3,82.5,LOW,78000.0,485.33,0.0103
GIG-109737,Blinkit,Kolkata,1680.032871080582,11401.85,49027.96,50.1,479,4.1,10334.09,4624.85,14958.94,128,29,40994.43,4447.93,7950.18,2,0.88,4.8,1433,4732.7,12691.06,5,4,73.5,MEDIUM,88000.0,547.56,0.0813
GIG-109738,Blinkit,Bengaluru,1057.4936819149905,6928.46,29792.38,39.8,465,3.61,4361.01,3481.15,7842.16,158,28,18500.6,8018.93,16246.89,1,0.71,4.2,1281,2652.41,6189.62,5,3,68.0,MEDIUM,54000.0,336.0,0.1134
GIG-109739,Ola,Ahmedabad,1120.5276487110498,6895.25,29649.57,47.3,501,4.05,5020.79,2889.23,7910.02,150,18,21624.03,5039.23,17953.38,1,0.7,5.1,1460,3366.84,6537.24,4,2,64.1,MEDIUM,53000.0,329.78,0.1266
GIG-109740,Blinkit,Mumbai,1289.5453120323918,8702.89,37422.43,56.0,590,3.94,6400.26,3897.39,10297.65,90,22,27212.83,8549.56,31457.94,2,0.74,4.2,1282,3155.49,4682.12,4,2,81.0,LOW,90000.0,560.0,0.025
GIG-109741,Zepto,Pune,907.6676921581459,5069.34,21798.16,52.2,497,3.92,3288.06,1752.97,5041.03,100,22,17439.35,2343.39,4264.74,2,0.77,3.7,1129,2452.6,3555.3,3,1,51.3,HIGH,26000.0,161.78,0.248
GIG-109742,Porter,Hyderabad,1087.8549275054022,7206.67,30988.68,26.1,211,4.37,6495.35,3312.27,9807.62,94,9,23296.85,4294.81,12995.8,0,1.0,5.8,1460,3334.23,4029.38,2,0,67.6,MEDIUM,56000.0,348.44,0.0964
GIG-109743,Blinkit,Bengaluru,856.927330960258,4949.81,21284.18,38.7,525,4.43,5189.59,1761.34,6950.93,102,25,17328.489999999998,3008.96,7495.08,1,0.92,4.7,1401,2406.6,5837.29,5,4,67.8,MEDIUM,38000.0,236.44,0.0692
GIG-109744,Uber,Bengaluru,1975.1084865690277,12355.68,53129.42,44.7,393,4.69,15881.9,6348.4,22230.3,89,30,53694.259999999995,500.0,1000.0,0,1.0,3.3,1020,5254.73,7090.23,3,1,70.9,MEDIUM,96000.0,597.33,0.0997
GIG-109745,Urban Company,Kolkata,1382.9173684285042,7776.11,33437.27,55.6,449,4.29,5056.35,3299.55,8355.900000000001,85,26,26339.52,5250.04,12238.07,2,0.76,1.6,479,4239.87,4950.57,6,5,63.6,MEDIUM,60000.0,373.33,0.073
GIG-109746,Swiggy,Ahmedabad,1353.598782258462,9028.79,38823.8,36.7,342,3.7,11502.03,3456.34,14958.37,124,43,34642.22,2479.44,5511.26,2,0.99,2.2,681,3699.54,9775.83,3,1,63.3,MEDIUM,70000.0,435.56,0.1011
GIG-109747,Uber,Bengaluru,1151.279170807488,6408.47,27556.42,49.6,591,4.51,7623.05,2284.02,9907.07,109,15,21255.1,5302.93,18811.07,2,0.97,5.3,1460,3421.31,5450.02,5,3,73.4,MEDIUM,50000.0,311.11,0.098
GIG-109748,Uber,Chennai,632.5194396749114,4270.45,18362.93,32.2,410,4.39,2766.1,2182.06,4948.16,120,31,13454.44,2652.99,6036.61,1,0.85,2.1,636,1932.0,4445.25,4,2,56.8,HIGH,22000.0,136.89,0.1824
GIG-109749,Blinkit,Bengaluru,1161.0268844593086,6417.42,27594.91,43.8,564,4.94,5683.62,2891.31,8574.93,127,28,23004.73,2551.01,5824.8,1,0.72,2.4,703,2788.04,6707.55,2,0,60.7,MEDIUM,50000.0,311.11,0.1112
GIG-109750,Porter,Chennai,823.7659920321198,5005.28,21522.7,35.2,451,4.72,4081.53,1920.1,6001.63,101,20,14200.240000000002,5296.93,16398.48,0,1.0,0.8,253,2223.81,4182.66,4,3,71.7,MEDIUM,39000.0,242.67,0.0718
GIG-109751,Uber,Mumbai,969.6476474196229,5952.39,25595.28,45.2,433,4.3,5503.49,1517.63,7021.12,115,25,16429.25,4925.15,14620.52,2,0.91,0.8,262,2680.96,5377.35,5,4,67.8,MEDIUM,46000.0,286.22,0.0996
GIG-109752,Blinkit,Chennai,1104.6376456287855,6122.45,26326.53,51.6,595,3.85,7545.52,1979.43,9524.95,159,14,20105.52,5241.38,10686.62,0,1.0,5.5,1460,2684.32,6200.61,4,2,77.6,LOW,63000.0,392.0,0.0228
GIG-109753,Zomato,Mumbai,1141.9574947058438,7312.86,31445.3,40.7,330,4.55,4300.52,1602.45,5902.97,166,34,20959.55,6779.65,26012.8,2,0.93,5.2,1460,3398.24,4463.29,5,3,79.4,LOW,75000.0,466.67,0.0124
GIG-109754,Swiggy,Pune,1336.3900798269026,8575.74,36875.68,41.3,531,4.08,7889.32,2418.38,10307.7,174,26,31266.940000000002,3677.75,14045.27,0,1.0,5.0,1460,3293.62,9765.74,3,2,70.7,MEDIUM,66000.0,410.67,0.0623
GIG-109755,Uber,Chennai,591.8426418853699,3305.96,14215.63,52.8,482,4.21,3106.59,1299.58,4406.17,74,28,10581.51,1870.53,5024.36,2,0.82,6.9,1460,1621.45,2415.65,3,1,60.8,MEDIUM,26000.0,161.78,0.1194
GIG-109756,Blinkit,Ahmedabad,840.0457136236689,4801.51,20646.49,54.6,480,3.61,3689.78,1293.01,4982.79,135,29,13005.41,5356.36,16495.49,1,0.72,4.5,1376,2440.47,6029.04,3,1,66.2,MEDIUM,37000.0,230.22,0.1126
GIG-109757,Ola,Pune,1131.5168635313416,7453.59,32050.44,51.3,625,4.5,9873.93,3682.19,13556.12,76,27,26266.4,5026.18,19278.13,0,1.0,6.8,1460,3481.8,5023.85,2,1,71.5,MEDIUM,58000.0,360.89,0.1378
GIG-109758,Porter,Kolkata,984.4740502046437,5726.16,24622.49,33.4,281,3.8,3455.57,1274.26,4729.83,124,17,13545.82,6358.96,24131.18,0,1.0,1.7,525,2904.39,3440.99,5,4,74.8,MEDIUM,44000.0,273.78,0.1188
GIG-109759,Blinkit,Bengaluru,1243.562425142079,8449.53,36332.98,55.4,505,3.98,4467.77,2405.64,6873.41,125,38,25536.95,9366.78,15118.86,2,0.77,7.9,1460,3082.17,9054.24,4,2,73.8,MEDIUM,65000.0,404.44,0.1108
GIG-109760,Zepto,Delhi NCR,1488.9639767644837,9828.79,42263.8,43.1,421,4.28,10342.07,2086.4,12428.47,171,24,37422.77,3953.44,12415.71,0,1.0,0.7,199,4557.48,6489.73,4,3,71.2,MEDIUM,76000.0,472.89,0.0747
GIG-109761,Zepto,Bengaluru,709.7411189389973,4008.4,17236.12,46.5,554,4.57,5167.65,1494.86,6662.509999999999,133,32,16446.149999999998,664.78,1753.62,1,0.82,2.4,691,1862.39,4282.81,3,1,51.6,HIGH,21000.0,130.67,0.2214
GIG-109762,Zomato,Pune,533.6245177497019,3483.32,14978.28,50.4,456,4.21,2652.7,609.78,3262.4799999999996,78,27,12136.99,2103.84,7291.47,0,1.0,7.9,1460,1694.99,2177.41,4,3,56.7,HIGH,18000.0,112.0,0.2271
GIG-109763,Zepto,Hyderabad,747.3173699273127,4124.18,17733.97,49.0,489,3.62,5429.91,1090.79,6520.7,113,26,17023.17,589.02,2074.5,2,0.76,2.1,613,2060.98,2555.78,5,3,42.9,VERY HIGH,11000.0,68.44,0.6316
GIG-109764,Zepto,Delhi NCR,1191.8595850539384,7143.63,30717.61,55.4,764,4.71,4221.53,1935.15,6156.68,85,24,21145.33,5661.51,9195.71,4,0.94,1.5,424,3662.31,4209.61,4,2,77.6,LOW,74000.0,460.44,0.0119
GIG-109765,Porter,Hyderabad,694.0726265778986,4526.06,19462.06,49.3,557,4.76,4557.15,813.18,5370.33,114,17,16855.79,2100.75,4748.98,1,0.97,8.0,1460,2219.13,4939.08,2,1,57.5,HIGH,23000.0,143.11,0.1947
GIG-109766,Uber,Kolkata,941.4829641670034,5998.13,25791.96,47.7,585,4.65,4517.37,1589.11,6106.48,100,31,16480.04,4843.88,17992.18,0,1.0,5.7,1460,2351.21,4754.23,3,1,77.1,LOW,62000.0,385.78,0.0397
GIG-109767,Ola,Hyderabad,1250.6870761938867,7539.89,32421.53,39.7,532,3.82,7047.04,2464.27,9511.31,53,11,21342.55,9245.42,21868.79,2,0.88,5.9,1460,3741.81,7277.65,3,2,76.0,LOW,78000.0,485.33,0.0109
GIG-109768,Urban Company,Delhi NCR,1068.7028749767035,6366.05,27374.01,49.9,533,3.8,6195.0,2503.5,8698.5,93,32,21658.2,5003.78,18062.28,1,0.87,2.3,705,2764.5,7505.34,3,2,70.6,MEDIUM,49000.0,304.89,0.1344
GIG-109769,Porter,Delhi NCR,1296.2332682555543,8399.26,36116.82,43.0,433,4.23,8658.87,1657.42,10316.29,108,47,26207.440000000002,6529.02,19642.43,1,0.78,3.0,921,3528.12,5768.22,2,0,76.2,LOW,87000.0,541.33,0.0114
GIG-109770,Zomato,Hyderabad,933.0672268491428,5248.47,22568.42,40.9,460,4.84,2988.24,1772.69,4760.93,147,26,12795.61,6375.18,16276.99,1,0.86,7.4,1460,2300.27,2426.16,5,4,70.2,MEDIUM,41000.0,255.11,0.0838
GIG-109771,Zomato,Pune,1009.3661576152297,5991.74,25764.48,51.9,687,4.58,5303.68,2470.65,7774.33,210,24,17384.309999999998,4774.37,16127.28,0,1.0,2.2,648,2682.99,7237.16,2,0,74.3,MEDIUM,46000.0,286.22,0.1084
GIG-109772,Swiggy,Chennai,1066.637516776033,5881.26,25289.42,37.9,448,4.66,7815.76,1963.25,9779.01,165,31,24492.41,655.99,1739.95,3,0.93,2.1,615,2925.76,6106.52,3,1,55.2,HIGH,30000.0,186.67,0.1675
GIG-109773,Zepto,Mumbai,1325.8371175119466,8288.78,35641.75,46.1,599,4.27,10243.84,1801.75,12045.59,189,42,27086.75,6387.14,17310.36,2,0.98,6.6,1460,4177.09,5836.29,3,2,70.7,MEDIUM,64000.0,398.22,0.1316
GIG-109774,Zomato,Hyderabad,1468.9277855607218,9905.88,42595.28,34.8,468,4.35,11905.46,5016.86,16922.32,108,2,33445.29,5915.74,20853.21,1,0.9,6.1,1460,3954.96,10049.49,2,1,73.1,MEDIUM,77000.0,479.11,0.09
GIG-109775,Porter,Mumbai,825.7020146217711,5327.32,22907.48,43.0,442,4.4,5448.08,2558.01,8006.09,114,46,19454.68,2763.79,5433.57,1,0.89,0.8,256,2196.89,3090.05,5,4,59.0,HIGH,27000.0,168.0,0.2941
GIG-109776,Swiggy,Mumbai,924.3226289875408,5635.94,24234.54,49.2,408,3.61,3480.77,2810.35,6291.12,151,34,20433.44,2520.92,4869.41,1,0.77,6.1,1460,2932.27,5015.1,6,5,54.2,HIGH,29000.0,180.44,0.2694
GIG-109777,Zepto,Ahmedabad,1047.2488072192043,6797.07,29227.4,36.8,395,3.86,4609.06,2906.83,7515.89,112,38,21476.96,5587.29,9713.76,1,0.89,1.2,376,2793.72,5264.55,5,3,74.7,MEDIUM,53000.0,329.78,0.0945
GIG-109778,Porter,Ahmedabad,858.1631830463127,5749.22,24721.65,62.0,795,4.75,4222.43,2229.38,6451.81,96,34,16399.31,6369.52,20843.75,0,1.0,4.4,1340,2594.4,7050.32,5,3,80.1,LOW,59000.0,367.11,0.0218
GIG-109779,Porter,Hyderabad,1142.094638082471,6798.46,29233.38,36.4,435,3.99,9049.51,2648.96,11698.470000000001,149,32,28271.940000000002,515.19,1000.0,3,0.81,5.1,1460,3204.79,7825.12,5,3,47.8,HIGH,35000.0,217.78,0.1548
GIG-109780,Blinkit,Ahmedabad,677.7607033222366,4173.28,17945.1,44.5,373,4.92,4906.99,2146.47,7053.459999999999,159,3,17355.54,500.0,1232.0,2,0.86,1.5,444,1784.26,3570.54,3,1,45.4,HIGH,22000.0,136.89,0.2455
GIG-109781,Blinkit,Pune,794.6944487604143,4540.07,19522.3,50.6,692,4.24,2516.15,1630.82,4146.97,115,33,11318.96,5736.01,13103.89,0,1.0,8.0,1460,2183.18,4718.94,5,3,71.4,MEDIUM,35000.0,217.78,0.1069
GIG-109782,Zomato,Hyderabad,400.0,2511.73,10800.44,30.5,325,4.12,1543.09,1187.16,2730.25,112,17,7328.11,2670.37,10582.32,1,0.94,2.1,616,1096.66,1235.22,2,1,65.4,MEDIUM,19000.0,118.22,0.1046
GIG-109783,Blinkit,Chennai,559.687628621424,3638.49,15645.51,41.0,329,4.81,2460.86,1825.5,4286.360000000001,97,17,11924.87,1866.31,4633.37,3,0.82,7.2,1460,1706.86,2546.29,2,0,53.7,HIGH,19000.0,118.22,0.2243
GIG-109784,Swiggy,Delhi NCR,1026.4260968449876,6425.71,27630.55,62.6,744,4.82,7327.01,2229.47,9556.48,130,40,25871.68,1577.63,3583.72,2,0.97,3.0,927,3040.0,6665.0,6,5,60.8,MEDIUM,50000.0,311.11,0.0671
GIG-109785,Uber,Kolkata,1582.506261866536,9494.56,40826.61,51.3,691,4.18,11362.31,2804.25,14166.56,115,28,30294.42,7850.79,22819.03,0,1.0,1.5,459,4162.07,6420.8,6,5,75.4,LOW,98000.0,609.78,0.0429
GIG-109786,Blinkit,Pune,1248.2822596811784,7202.87,30972.34,46.8,593,4.23,7637.31,1271.64,8908.95,112,20,26885.04,2621.86,10362.01,1,0.87,4.5,1333,3884.52,8796.21,6,5,54.5,HIGH,37000.0,230.22,0.2484
GIG-109787,Zomato,Bengaluru,699.935196314501,4604.76,19800.47,44.8,596,4.04,2858.78,1746.59,4605.37,73,43,14521.329999999998,3231.12,7913.14,0,1.0,5.5,1460,1784.29,4047.63,4,3,65.6,MEDIUM,36000.0,224.0,0.0975
GIG-109788,Ola,Delhi NCR,1147.523363068022,7683.8,33040.34,41.2,465,4.59,9174.21,3569.49,12743.699999999999,123,30,28968.37,3203.45,4842.51,0,1.0,2.9,853,2755.81,3395.97,6,4,65.6,MEDIUM,59000.0,367.11,0.1076
GIG-109789,Swiggy,Chennai,795.032621237202,4477.25,19252.17,33.9,367,3.96,4695.81,1433.65,6129.460000000001,136,22,16629.730000000003,1835.53,4634.4,0,1.0,1.6,491,2421.2,3906.0,4,2,54.3,HIGH,23000.0,143.11,0.2167
GIG-109790,Blinkit,Mumbai,834.4523404753186,4850.59,20857.54,41.6,417,4.06,3804.06,1931.5,5735.5599999999995,134,10,14804.24,3704.64,14480.87,0,1.0,0.5,149,2239.51,4162.61,2,1,66.0,MEDIUM,38000.0,236.44,0.0925
GIG-109791,Uber,Kolkata,1224.251114616419,7138.62,30696.07,49.8,632,3.94,9525.28,2757.78,12283.060000000001,118,8,26447.03,3615.01,14163.92,2,0.84,2.5,736,3046.0,4759.19,6,5,61.0,MEDIUM,55000.0,342.22,0.1364
GIG-109792,Zepto,Bengaluru,1276.025712489518,8201.09,35264.69,54.1,582,4.78,9833.5,3219.43,13052.93,69,39,28708.550000000003,5798.32,10473.12,0,1.0,1.8,561,3580.42,6564.64,3,1,74.1,MEDIUM,63000.0,392.0,0.0606
GIG-109793,Zomato,Kolkata,1111.8360394239612,7196.4,30944.52,38.0,452,4.53,5787.77,1466.08,7253.85,141,28,21362.23,5937.3,11034.89,0,1.0,1.4,418,3442.87,5010.44,3,1,81.5,LOW,74000.0,460.44,0.027
GIG-109794,Swiggy,Pune,596.783717006185,3419.84,14705.31,57.8,736,4.1,4253.57,1639.32,5892.889999999999,102,16,11849.13,2385.6,4056.96,3,0.75,6.0,1460,1898.2,2856.64,3,2,59.4,HIGH,18000.0,112.0,0.1726
GIG-109795,Urban Company,Chennai,1065.6283424779185,7122.0,30624.6,48.4,587,3.68,3773.03,1881.97,5655.0,102,26,21513.04,6722.18,20476.69,1,0.84,6.1,1460,3397.9,5197.1,2,0,72.2,MEDIUM,55000.0,342.22,0.0675
GIG-109796,Zepto,Bengaluru,888.290111657361,5187.22,22305.05,47.6,500,3.8,5869.58,1066.88,6936.46,134,28,16549.99,2880.69,11349.74,1,0.78,2.4,696,2638.04,2701.88,4,2,53.4,HIGH,27000.0,168.0,0.1934
GIG-109797,Urban Company,Hyderabad,728.9809504317818,4322.28,18585.8,53.1,494,3.96,4240.44,1209.57,5450.009999999999,72,5,13441.27,4191.63,13407.32,1,0.95,1.0,317,1886.94,3242.56,4,2,70.0,MEDIUM,33000.0,205.33,0.1018
GIG-109798,Uber,Ahmedabad,1067.7943701456627,6139.74,26400.88,51.7,439,4.44,8281.25,1406.05,9687.3,130,24,23322.1,2614.36,9188.26,1,0.82,3.9,1184,2970.95,4055.07,4,2,55.2,HIGH,32000.0,199.11,0.2525
GIG-109799,Ola,Mumbai,721.6657010688966,4116.67,17701.68,45.4,582,4.21,4944.43,1349.49,6293.92,147,20,15440.63,1862.7,4997.83,0,1.0,0.8,221,2187.19,4420.2,3,1,55.2,HIGH,21000.0,130.67,0.2536
GIG-109800,Zomato,Kolkata,1374.1402806706174,9010.11,38743.47,58.8,642,4.09,7451.65,4135.86,11587.509999999998,88,6,34252.09,3459.55,9585.75,2,0.74,4.0,1206,3557.93,5332.86,5,3,64.9,MEDIUM,70000.0,435.56,0.0875
GIG-109801,Porter,Bengaluru,1152.1113357722866,7001.74,30107.48,47.1,612,4.31,8101.46,1854.94,9956.4,103,18,23068.699999999997,5597.78,11208.99,3,0.91,2.7,802,3374.37,3577.23,3,2,72.1,MEDIUM,54000.0,336.0,0.0908
GIG-109802,Zomato,Bengaluru,1151.10656311844,7731.83,33246.87,55.7,719,4.92,6039.44,1538.29,7577.73,124,35,20607.1,8081.4,18715.06,0,1.0,6.6,1460,3302.87,8966.86,2,0,84.3,LOW,80000.0,497.78,0.0261
GIG-109803,Ola,Ahmedabad,1082.944165715742,7349.04,31600.87,54.3,582,3.97,4065.01,3283.86,7348.870000000001,178,32,20929.33,9596.7,16030.53,0,1.0,3.2,959,2861.31,4872.53,4,3,82.5,LOW,76000.0,472.89,0.0125
GIG-109804,Uber,Pune,1152.5244472873871,7556.13,32491.36,60.2,571,4.51,8380.18,3078.33,11458.51,126,27,27791.48,3776.63,9453.58,0,1.0,3.2,964,3360.72,3869.8,4,3,68.0,MEDIUM,58000.0,360.89,0.0965
GIG-109805,Urban Company,Delhi NCR,1238.848555533646,8011.43,34449.15,42.7,375,3.64,6210.33,1703.6,7913.93,90,20,26762.38,6148.08,10826.73,0,1.0,6.9,1460,3863.71,7255.73,4,2,72.8,MEDIUM,62000.0,385.78,0.1203
GIG-109806,Blinkit,Delhi NCR,1681.6063678041935,9304.73,40010.34,56.8,484,4.85,7357.73,2674.46,10032.189999999999,141,35,24894.51,12711.89,40683.01,1,0.72,4.1,1224,5013.14,5926.81,5,3,80.7,LOW,96000.0,597.33,0.0347
GIG-109807,Swiggy,Chennai,1358.9551731937645,7892.39,33937.28,53.2,558,3.96,7480.61,2747.29,10227.9,125,25,22933.33,7610.35,24641.12,2,0.72,6.6,1460,3651.77,9264.28,3,1,73.2,MEDIUM,61000.0,379.56,0.0923
GIG-109808,Urban Company,Chennai,1094.8274038872235,6581.77,28301.61,59.3,582,4.26,7635.03,2087.76,9722.79,87,12,20294.28,6025.45,23944.27,0,1.0,5.9,1460,2970.95,5360.85,4,2,77.4,LOW,68000.0,423.11,0.034
GIG-109809,Blinkit,Bengaluru,1121.6361184061298,7376.68,31719.72,36.0,485,4.28,9386.48,2961.09,12347.57,108,31,31039.739999999998,500.0,1355.17,2,0.79,7.2,1460,3495.23,5508.36,6,5,58.4,HIGH,38000.0,236.44,0.1723
GIG-109810,Zomato,Chennai,856.1028330872665,5458.48,23471.46,48.3,446,3.64,6107.74,1598.47,7706.21,89,19,17708.0,3800.4,8464.96,2,0.89,7.4,1460,2315.6,2963.97,2,0,64.1,MEDIUM,42000.0,261.33,0.0821
GIG-109811,Uber,Chennai,1350.8779371409282,8763.66,37683.74,39.8,366,3.95,10667.62,4486.89,15154.510000000002,98,39,36807.240000000005,752.85,1966.51,0,1.0,1.6,505,3527.71,7886.54,5,4,61.7,MEDIUM,68000.0,423.11,0.0975
GIG-109812,Zepto,Ahmedabad,1526.2355726902806,9913.95,42629.99,53.8,450,3.8,7719.59,2485.15,10204.74,95,45,29889.909999999996,6602.48,11163.49,1,0.89,7.3,1460,4531.7,11136.61,5,3,77.8,LOW,102000.0,634.67,0.044
GIG-109813,Blinkit,Chennai,1172.818363314946,7783.8,33470.34,49.2,452,4.47,10655.56,3124.3,13779.86,79,10,31011.03,1241.56,3746.1,3,0.94,4.4,1321,3438.31,5274.76,6,5,54.5,HIGH,40000.0,248.89,0.197
GIG-109814,Swiggy,Ahmedabad,986.9865230174437,6682.02,28732.69,42.8,471,4.66,5123.56,2792.74,7916.3,116,31,20850.73,4115.82,9943.47,4,0.74,6.8,1460,2933.04,4296.49,3,1,63.1,MEDIUM,52000.0,323.56,0.0915
