schema,table,ordinal,column,type,nullable,default,primary_key,unique,references,definition
mcp,prompt_definitions,7,status,core.record_status,no,'active',no,no,,status core.record_status NOT NULL DEFAULT 'active'
mcp,prompt_definitions,8,created_at,timestamptz,no,now(),no,no,,created_at timestamptz NOT NULL DEFAULT now()
mcp,prompt_definitions,9,"UNIQUE(server_id,prompt_name)",,yes,,no,yes,,"UNIQUE(server_id,prompt_name)"
mcp,prompt_versions,1,id,uuid,no,gen_random_uuid(),yes,no,,id uuid PRIMARY KEY DEFAULT gen_random_uuid()
mcp,prompt_versions,2,tenant_id,uuid,no,,no,no,core.tenants(id),tenant_id uuid NOT NULL REFERENCES core.tenants(id) ON DELETE CASCADE
mcp,prompt_versions,3,prompt_definition_id,uuid,no,,no,no,mcp.prompt_definitions(id),prompt_definition_id uuid NOT NULL REFERENCES mcp.prompt_definitions(id) ON DELETE CASCADE
mcp,prompt_versions,4,semantic_version,text,no,,no,no,,semantic_version text NOT NULL
mcp,prompt_versions,5,arguments_schema,jsonb,no,'{}',no,no,,arguments_schema jsonb NOT NULL DEFAULT '{}'
mcp,prompt_versions,6,messages_template,jsonb,no,,no,no,,messages_template jsonb NOT NULL
mcp,prompt_versions,7,content_hash,core.sha256_hex,no,,no,no,,content_hash core.sha256_hex NOT NULL
mcp,prompt_versions,8,status,core.record_status,no,'active',no,no,,status core.record_status NOT NULL DEFAULT 'active'
mcp,prompt_versions,9,effective_from,timestamptz,no,now(),no,no,,effective_from timestamptz NOT NULL DEFAULT now()
mcp,prompt_versions,10,effective_to,timestamptz,yes,,no,no,,effective_to timestamptz
mcp,prompt_versions,11,created_at,timestamptz,no,now(),no,no,,created_at timestamptz NOT NULL DEFAULT now()
mcp,prompt_versions,12,"UNIQUE(prompt_definition_id,semantic_version)",,yes,,no,yes,,"UNIQUE(prompt_definition_id,semantic_version)"
mcp,resource_subscriptions,1,id,uuid,no,gen_random_uuid(),yes,no,,id uuid PRIMARY KEY DEFAULT gen_random_uuid()
mcp,resource_subscriptions,2,tenant_id,uuid,no,,no,no,core.tenants(id),tenant_id uuid NOT NULL REFERENCES core.tenants(id) ON DELETE CASCADE
mcp,resource_subscriptions,3,client_session_id,uuid,no,,no,no,mcp.client_sessions(id),client_session_id uuid NOT NULL REFERENCES mcp.client_sessions(id) ON DELETE CASCADE
mcp,resource_subscriptions,4,resource_uri,text,no,,no,no,,resource_uri text NOT NULL
mcp,resource_subscriptions,5,subscribed_at,timestamptz,no,now(),no,no,,subscribed_at timestamptz NOT NULL DEFAULT now()
mcp,resource_subscriptions,6,expires_at,timestamptz,yes,,no,no,,expires_at timestamptz
mcp,resource_subscriptions,7,last_notification_at,timestamptz,yes,,no,no,,last_notification_at timestamptz
mcp,resource_subscriptions,8,status,text,no,'active',no,no,,status text NOT NULL DEFAULT 'active'
mcp,resource_subscriptions,9,"UNIQUE(client_session_id,resource_uri)",,yes,,no,yes,,"UNIQUE(client_session_id,resource_uri)"
mcp,requests,1,id,uuid,no,gen_random_uuid(),yes,no,,id uuid PRIMARY KEY DEFAULT gen_random_uuid()
mcp,requests,2,tenant_id,uuid,no,,no,no,core.tenants(id),tenant_id uuid NOT NULL REFERENCES core.tenants(id) ON DELETE CASCADE
mcp,requests,3,client_session_id,uuid,yes,,no,no,mcp.client_sessions(id),client_session_id uuid REFERENCES mcp.client_sessions(id) ON DELETE SET NULL
mcp,requests,4,jsonrpc_request_id,text,yes,,no,no,,jsonrpc_request_id text
mcp,requests,5,method,text,no,,no,no,,method text NOT NULL
mcp,requests,6,primitive,text,yes,,no,no,,primitive text
mcp,requests,7,principal_kind,core.actor_kind,no,,no,no,,principal_kind core.actor_kind NOT NULL
mcp,requests,8,principal_id,uuid,yes,,no,no,,principal_id uuid
mcp,requests,9,requested_at,timestamptz,no,now(),no,no,,requested_at timestamptz NOT NULL DEFAULT now()
mcp,requests,10,completed_at,timestamptz,yes,,no,no,,completed_at timestamptz
mcp,requests,11,status,core.execution_status,no,'running',no,no,,status core.execution_status NOT NULL DEFAULT 'running'
mcp,requests,12,request_params_redacted,jsonb,no,'{}',no,no,,request_params_redacted jsonb NOT NULL DEFAULT '{}'
mcp,requests,13,response_result_redacted,jsonb,yes,,no,no,,response_result_redacted jsonb
mcp,requests,14,error_code,integer,yes,,no,no,,error_code integer
mcp,requests,15,error_message,text,yes,,no,no,,error_message text
mcp,requests,16,duration_ms,bigint,yes,,no,no,,duration_ms bigint
mcp,requests,17,cancellation_requested_at,timestamptz,yes,,no,no,,cancellation_requested_at timestamptz
mcp,requests,18,correlation_id,uuid,no,gen_random_uuid(),no,no,,correlation_id uuid NOT NULL DEFAULT gen_random_uuid()
mcp,requests,19,trace_id,text,yes,,no,no,,trace_id text
mcp,requests,20,purpose_of_use,text,yes,,no,no,,purpose_of_use text
mcp,requests,21,break_glass_session_id,uuid,yes,,no,no,iam.break_glass_sessions(id),break_glass_session_id uuid REFERENCES iam.break_glass_sessions(id)
mcp,tool_calls,1,id,uuid,no,gen_random_uuid(),yes,no,,id uuid PRIMARY KEY DEFAULT gen_random_uuid()
mcp,tool_calls,2,tenant_id,uuid,no,,no,no,core.tenants(id),tenant_id uuid NOT NULL REFERENCES core.tenants(id) ON DELETE CASCADE
mcp,tool_calls,3,request_id,uuid,no,,no,no,mcp.requests(id),request_id uuid NOT NULL REFERENCES mcp.requests(id) ON DELETE CASCADE
mcp,tool_calls,4,tool_version_id,uuid,no,,no,no,mcp.tool_versions(id),tool_version_id uuid NOT NULL REFERENCES mcp.tool_versions(id)
mcp,tool_calls,5,input_redacted,jsonb,no,,no,no,,input_redacted jsonb NOT NULL
mcp,tool_calls,6,input_hash,core.sha256_hex,no,,no,no,,input_hash core.sha256_hex NOT NULL
mcp,tool_calls,7,status,core.execution_status,no,'running',no,no,,status core.execution_status NOT NULL DEFAULT 'running'
mcp,tool_calls,8,started_at,timestamptz,no,now(),no,no,,started_at timestamptz NOT NULL DEFAULT now()
mcp,tool_calls,9,completed_at,timestamptz,yes,,no,no,,completed_at timestamptz
mcp,tool_calls,10,output_redacted,jsonb,yes,,no,no,,output_redacted jsonb
mcp,tool_calls,11,output_hash,core.sha256_hex,yes,,no,no,,output_hash core.sha256_hex
mcp,tool_calls,12,is_error,boolean,no,false,no,no,,is_error boolean NOT NULL DEFAULT false
mcp,tool_calls,13,error_type,text,yes,,no,no,,error_type text
mcp,tool_calls,14,error_detail,text,yes,,no,no,,error_detail text
mcp,tool_calls,15,retry_of_tool_call_id,uuid,yes,,no,no,mcp.tool_calls(id),retry_of_tool_call_id uuid REFERENCES mcp.tool_calls(id)
mcp,tool_calls,16,idempotency_key,text,yes,,no,no,,idempotency_key text
mcp,tool_calls,17,approval_id,uuid,yes,,no,no,,approval_id uuid
mcp,tool_calls,18,policy_evaluation_session_id,uuid,yes,,no,no,policy.evaluation_sessions(id),policy_evaluation_session_id uuid REFERENCES policy.evaluation_sessions(id)
mcp,tool_call_steps,1,id,uuid,no,gen_random_uuid(),yes,no,,id uuid PRIMARY KEY DEFAULT gen_random_uuid()
mcp,tool_call_steps,2,tenant_id,uuid,no,,no,no,core.tenants(id),tenant_id uuid NOT NULL REFERENCES core.tenants(id) ON DELETE CASCADE
mcp,tool_call_steps,3,tool_call_id,uuid,no,,no,no,mcp.tool_calls(id),tool_call_id uuid NOT NULL REFERENCES mcp.tool_calls(id) ON DELETE CASCADE
mcp,tool_call_steps,4,step_number,integer,no,,no,no,,step_number integer NOT NULL
mcp,tool_call_steps,5,step_name,text,no,,no,no,,step_name text NOT NULL
mcp,tool_call_steps,6,status,core.execution_status,no,,no,no,,status core.execution_status NOT NULL
mcp,tool_call_steps,7,started_at,timestamptz,yes,,no,no,,started_at timestamptz
mcp,tool_call_steps,8,completed_at,timestamptz,yes,,no,no,,completed_at timestamptz
mcp,tool_call_steps,9,input_summary,jsonb,no,'{}',no,no,,input_summary jsonb NOT NULL DEFAULT '{}'
mcp,tool_call_steps,10,output_summary,jsonb,no,'{}',no,no,,output_summary jsonb NOT NULL DEFAULT '{}'
mcp,tool_call_steps,11,error_detail,text,yes,,no,no,,error_detail text
mcp,tool_call_steps,12,"UNIQUE(tool_call_id,step_number)",,yes,,no,yes,,"UNIQUE(tool_call_id,step_number)"
mcp,task_runs,1,id,uuid,no,gen_random_uuid(),yes,no,,id uuid PRIMARY KEY DEFAULT gen_random_uuid()
mcp,task_runs,2,tenant_id,uuid,no,,no,no,core.tenants(id),tenant_id uuid NOT NULL REFERENCES core.tenants(id) ON DELETE CASCADE
mcp,task_runs,3,request_id,uuid,yes,,no,no,mcp.requests(id),request_id uuid REFERENCES mcp.requests(id) ON DELETE SET NULL
mcp,task_runs,4,tool_call_id,uuid,yes,,no,no,mcp.tool_calls(id),tool_call_id uuid REFERENCES mcp.tool_calls(id) ON DELETE SET NULL
mcp,task_runs,5,protocol_task_id,text,no,,no,no,,protocol_task_id text NOT NULL
mcp,task_runs,6,task_type,text,no,,no,no,,task_type text NOT NULL
mcp,task_runs,7,status,text,no,,no,no,,status text NOT NULL
mcp,task_runs,8,created_at,timestamptz,no,now(),no,no,,created_at timestamptz NOT NULL DEFAULT now()
mcp,task_runs,9,last_updated_at,timestamptz,no,now(),no,no,,last_updated_at timestamptz NOT NULL DEFAULT now()
mcp,task_runs,10,expires_at,timestamptz,yes,,no,no,,expires_at timestamptz
mcp,task_runs,11,poll_interval_ms,integer,yes,,no,no,,poll_interval_ms integer
mcp,task_runs,12,progress,"numeric(7,4)",yes,,no,no,,"progress numeric(7,4)"
mcp,task_runs,13,result_redacted,jsonb,yes,,no,no,,result_redacted jsonb
mcp,task_runs,14,error_detail,text,yes,,no,no,,error_detail text
mcp,task_runs,15,metadata,jsonb,no,'{}',no,no,,metadata jsonb NOT NULL DEFAULT '{}'
mcp,task_runs,16,"UNIQUE(tenant_id,protocol_task_id)",,yes,,no,yes,,"UNIQUE(tenant_id,protocol_task_id)"
mcp,elicitations,1,id,uuid,no,gen_random_uuid(),yes,no,,id uuid PRIMARY KEY DEFAULT gen_random_uuid()
mcp,elicitations,2,tenant_id,uuid,no,,no,no,core.tenants(id),tenant_id uuid NOT NULL REFERENCES core.tenants(id) ON DELETE CASCADE
mcp,elicitations,3,request_id,uuid,no,,no,no,mcp.requests(id),request_id uuid NOT NULL REFERENCES mcp.requests(id) ON DELETE CASCADE
mcp,elicitations,4,elicitation_id,text,no,,no,no,,elicitation_id text NOT NULL
mcp,elicitations,5,elicitation_mode,text,no,,no,no,,elicitation_mode text NOT NULL
mcp,elicitations,6,message,text,no,,no,no,,message text NOT NULL
mcp,elicitations,7,requested_schema,jsonb,no,,no,no,,requested_schema jsonb NOT NULL
mcp,elicitations,8,status,text,no,'pending',no,no,,status text NOT NULL DEFAULT 'pending'
mcp,elicitations,9,requested_at,timestamptz,no,now(),no,no,,requested_at timestamptz NOT NULL DEFAULT now()
mcp,elicitations,10,expires_at,timestamptz,yes,,no,no,,expires_at timestamptz
mcp,elicitations,11,"UNIQUE(request_id,elicitation_id)",,yes,,no,yes,,"UNIQUE(request_id,elicitation_id)"
mcp,elicitation_responses,1,id,uuid,no,gen_random_uuid(),yes,no,,id uuid PRIMARY KEY DEFAULT gen_random_uuid()
mcp,elicitation_responses,2,tenant_id,uuid,no,,no,no,core.tenants(id),tenant_id uuid NOT NULL REFERENCES core.tenants(id) ON DELETE CASCADE
mcp,elicitation_responses,3,elicitation_id,uuid,no,,no,no,mcp.elicitations(id),elicitation_id uuid NOT NULL REFERENCES mcp.elicitations(id) ON DELETE CASCADE
mcp,elicitation_responses,4,action,text,no,,no,no,,action text NOT NULL
mcp,elicitation_responses,5,content_redacted,jsonb,yes,,no,no,,content_redacted jsonb
mcp,elicitation_responses,6,responded_at,timestamptz,no,,no,no,,responded_at timestamptz NOT NULL
mcp,elicitation_responses,7,responded_by,uuid,yes,,no,no,,responded_by uuid
mcp,elicitation_responses,8,validation_errors,jsonb,no,'[]',no,no,,validation_errors jsonb NOT NULL DEFAULT '[]'
mcp,human_approvals,1,id,uuid,no,gen_random_uuid(),yes,no,,id uuid PRIMARY KEY DEFAULT gen_random_uuid()
mcp,human_approvals,2,tenant_id,uuid,no,,no,no,core.tenants(id),tenant_id uuid NOT NULL REFERENCES core.tenants(id) ON DELETE CASCADE
mcp,human_approvals,3,request_id,uuid,yes,,no,no,mcp.requests(id),request_id uuid REFERENCES mcp.requests(id) ON DELETE CASCADE
mcp,human_approvals,4,tool_call_id,uuid,yes,,no,no,mcp.tool_calls(id),tool_call_id uuid REFERENCES mcp.tool_calls(id) ON DELETE CASCADE
mcp,human_approvals,5,approval_type,text,no,,no,no,,approval_type text NOT NULL
mcp,human_approvals,6,risk_summary,jsonb,no,,no,no,,risk_summary jsonb NOT NULL
mcp,human_approvals,7,requested_action,jsonb,no,,no,no,,requested_action jsonb NOT NULL
mcp,human_approvals,8,status,core.approval_status,no,'pending',no,no,,status core.approval_status NOT NULL DEFAULT 'pending'
mcp,human_approvals,9,requested_at,timestamptz,no,now(),no,no,,requested_at timestamptz NOT NULL DEFAULT now()
mcp,human_approvals,10,expires_at,timestamptz,yes,,no,no,,expires_at timestamptz
mcp,human_approvals,11,assigned_to_user_id,uuid,yes,,no,no,iam.users(id),assigned_to_user_id uuid REFERENCES iam.users(id)
mcp,human_approvals,12,decided_by,uuid,yes,,no,no,iam.users(id),decided_by uuid REFERENCES iam.users(id)
mcp,human_approvals,13,decided_at,timestamptz,yes,,no,no,,decided_at timestamptz
mcp,human_approvals,14,decision_reason,text,yes,,no,no,,decision_reason text
mcp,human_approvals,15,signature_reference,text,yes,,no,no,,signature_reference text
mcp,context_links,1,id,uuid,no,gen_random_uuid(),yes,no,,id uuid PRIMARY KEY DEFAULT gen_random_uuid()
mcp,context_links,2,tenant_id,uuid,no,,no,no,core.tenants(id),tenant_id uuid NOT NULL REFERENCES core.tenants(id) ON DELETE CASCADE
mcp,context_links,3,request_id,uuid,no,,no,no,mcp.requests(id),request_id uuid NOT NULL REFERENCES mcp.requests(id) ON DELETE CASCADE
mcp,context_links,4,context_type,text,no,,no,no,,context_type text NOT NULL
mcp,context_links,5,entity_type,text,no,,no,no,,entity_type text NOT NULL
mcp,context_links,6,entity_id,uuid,no,,no,no,,entity_id uuid NOT NULL
mcp,context_links,7,access_mode,text,no,,no,no,,access_mode text NOT NULL
mcp,context_links,8,classification,core.data_classification,no,,no,no,,classification core.data_classification NOT NULL
mcp,context_links,9,purpose_of_use,text,yes,,no,no,,purpose_of_use text
mcp,context_links,10,linked_at,timestamptz,no,now(),no,no,,linked_at timestamptz NOT NULL DEFAULT now()
mcp,result_artifacts,1,id,uuid,no,gen_random_uuid(),yes,no,,id uuid PRIMARY KEY DEFAULT gen_random_uuid()
mcp,result_artifacts,2,tenant_id,uuid,no,,no,no,core.tenants(id),tenant_id uuid NOT NULL REFERENCES core.tenants(id) ON DELETE CASCADE
mcp,result_artifacts,3,request_id,uuid,yes,,no,no,mcp.requests(id),request_id uuid REFERENCES mcp.requests(id) ON DELETE CASCADE
mcp,result_artifacts,4,tool_call_id,uuid,yes,,no,no,mcp.tool_calls(id),tool_call_id uuid REFERENCES mcp.tool_calls(id) ON DELETE CASCADE
mcp,result_artifacts,5,file_id,uuid,yes,,no,no,integration.files(id),file_id uuid REFERENCES integration.files(id)
mcp,result_artifacts,6,resource_uri,text,yes,,no,no,,resource_uri text
mcp,result_artifacts,7,artifact_type,text,no,,no,no,,artifact_type text NOT NULL
mcp,result_artifacts,8,title,text,yes,,no,no,,title text
mcp,result_artifacts,9,classification,core.data_classification,no,,no,no,,classification core.data_classification NOT NULL
mcp,result_artifacts,10,contains_phi,boolean,no,false,no,no,,contains_phi boolean NOT NULL DEFAULT false
mcp,result_artifacts,11,created_at,timestamptz,no,now(),no,no,,created_at timestamptz NOT NULL DEFAULT now()
mcp,result_artifacts,12,"CHECK(num_nonnulls(file_id,resource_uri)=1)",,yes,,no,no,,"CHECK(num_nonnulls(file_id,resource_uri)=1)"
mcp,response_cache,1,id,uuid,no,gen_random_uuid(),yes,no,,id uuid PRIMARY KEY DEFAULT gen_random_uuid()
mcp,response_cache,2,tenant_id,uuid,no,,no,no,core.tenants(id),tenant_id uuid NOT NULL REFERENCES core.tenants(id) ON DELETE CASCADE
mcp,response_cache,3,cache_namespace,text,no,,no,no,,cache_namespace text NOT NULL
mcp,response_cache,4,cache_key,core.sha256_hex,no,,no,no,,cache_key core.sha256_hex NOT NULL
mcp,response_cache,5,value_redacted,jsonb,no,,no,no,,value_redacted jsonb NOT NULL
mcp,response_cache,6,classification,core.data_classification,no,,no,no,,classification core.data_classification NOT NULL
mcp,response_cache,7,contains_phi,boolean,no,false,no,no,,contains_phi boolean NOT NULL DEFAULT false
mcp,response_cache,8,created_at,timestamptz,no,now(),no,no,,created_at timestamptz NOT NULL DEFAULT now()
mcp,response_cache,9,expires_at,timestamptz,no,,no,no,,expires_at timestamptz NOT NULL
mcp,response_cache,10,source_versions,jsonb,no,'{}',no,no,,source_versions jsonb NOT NULL DEFAULT '{}'
mcp,response_cache,11,"UNIQUE(tenant_id,cache_namespace,cache_key)",,yes,,no,yes,,"UNIQUE(tenant_id,cache_namespace,cache_key)"
mcp,rate_limit_policies,1,id,uuid,no,gen_random_uuid(),yes,no,,id uuid PRIMARY KEY DEFAULT gen_random_uuid()
mcp,rate_limit_policies,2,tenant_id,uuid,no,,no,no,core.tenants(id),tenant_id uuid NOT NULL REFERENCES core.tenants(id) ON DELETE CASCADE
mcp,rate_limit_policies,3,name,text,no,,no,no,,name text NOT NULL
mcp,rate_limit_policies,4,scope_type,text,no,,no,no,,scope_type text NOT NULL
mcp,rate_limit_policies,5,scope_identifier,text,yes,,no,no,,scope_identifier text
mcp,rate_limit_policies,6,method_pattern,text,yes,,no,no,,method_pattern text
mcp,rate_limit_policies,7,limit_count,integer,no,,no,no,,limit_count integer NOT NULL CHECK(limit_count>0)
mcp,rate_limit_policies,8,window_seconds,integer,no,,no,no,,window_seconds integer NOT NULL CHECK(window_seconds>0)
mcp,rate_limit_policies,9,burst_count,integer,yes,,no,no,,burst_count integer
mcp,rate_limit_policies,10,status,core.record_status,no,'active',no,no,,status core.record_status NOT NULL DEFAULT 'active'
mcp,usage_buckets,1,id,uuid,no,gen_random_uuid(),yes,no,,id uuid PRIMARY KEY DEFAULT gen_random_uuid()
mcp,usage_buckets,2,tenant_id,uuid,no,,no,no,core.tenants(id),tenant_id uuid NOT NULL REFERENCES core.tenants(id) ON DELETE CASCADE
mcp,usage_buckets,3,rate_limit_policy_id,uuid,no,,no,no,mcp.rate_limit_policies(id),rate_limit_policy_id uuid NOT NULL REFERENCES mcp.rate_limit_policies(id) ON DELETE CASCADE
mcp,usage_buckets,4,bucket_key,text,no,,no,no,,bucket_key text NOT NULL
mcp,usage_buckets,5,window_start,timestamptz,no,,no,no,,window_start timestamptz NOT NULL
mcp,usage_buckets,6,window_end,timestamptz,no,,no,no,,window_end timestamptz NOT NULL
mcp,usage_buckets,7,request_count,integer,no,0,no,no,,request_count integer NOT NULL DEFAULT 0
